    molid1      molid2     ss1     ss2   sim12   Sscore
    231070   3115574  80.048  82.098  56.705  0.5378
    231070   3115575  80.048  82.248  56.705  0.5370
    231070    379662  80.048  80.958  74.365  0.8583
    231070    380330  80.048  80.338  75.662  0.8930
    231070    380464  80.048  81.498  75.398  0.8752
    231070    381936  80.048  80.878  75.983  0.8945
    231070    381946  80.048  80.378  74.972  0.8773
    231070    389356  80.048  80.028  79.202  0.9793
    231070    394779  80.048  80.068  79.296  0.9811
    231070    435505  80.048  75.648  58.433  0.6008
    231070    437888  80.048  87.118  63.290  0.6093
    231070    540867  80.048  93.958  63.935  0.5809
    231070    558040  80.048  93.918  64.228  0.5853
    231070    593394  80.048  80.088  72.661  0.8306
    231070    594127  80.048  80.478  65.764  0.6940
    231070    594789  80.048  80.368  74.098  0.8584
    231070    594799  80.048  80.948  64.815  0.6739
    231070       629  80.048  80.288  66.384  0.7066
    231070        71  80.048  80.668  52.443  0.4844
    231070       908  80.048  80.668  59.009  0.5802
    231070   1087300  80.048  93.788  70.070  0.6753
    231070   1087301  80.048  93.978  72.434  0.7130
    231070   1224527  80.048 108.848  68.793  0.5728
    231070    184049  80.048  83.768  72.750  0.7989
    231070    187367  80.048  78.688  58.213  0.5791
    231070    201288  80.048  94.188  68.959  0.6550
    231070    201393  80.048  98.788  64.504  0.5642
    231070    201748  80.048  97.728  63.984  0.5623
    231070    231374  80.048  83.828  79.105  0.9332
    231070   2420779  80.048  81.078  51.651  0.4718
    231070   2420892  80.048  81.078  55.033  0.5187
    231070   2429890  80.048 106.568  51.791  0.3841
    231070    276778  80.048  83.788  79.756  0.9486
    231070    298406  80.048 104.238  75.087  0.6876
    231070   3104091  80.048  96.468  67.459  0.6186
    231070   3104092  80.048  95.748  67.961  0.6302
    231070   3104093  80.048  96.108  67.941  0.6278
    231070   3217984  80.048  96.468  64.613  0.5774
    231070    364565  80.048  79.348  59.708  0.5990
    231070    365697  80.048  79.348  55.863  0.5396
    231070    378358  80.048  94.358  65.623  0.6033
    231070    383102  80.048  98.178  63.202  0.5495
    231070    383451  80.048  86.008  75.888  0.8416
    231070    389357  80.048  83.768  78.997  0.9314
    231070    389559  80.048  83.458  78.254  0.9179
    231070    394777  80.048  90.988  72.527  0.7362
    231070    397180  80.048  81.578  64.008  0.6557
    231070    441618  80.048  93.948  71.372  0.6955
    231070    443843  80.048  90.348  72.981  0.7492
    231070    534706  80.048  97.748  65.539  0.5838
    231070    535823  80.048  97.748  65.334  0.5809
    231070    540613  80.048  97.748  65.250  0.5798
    231070    540868  80.048  97.748  65.624  0.5850
    231070    610449  80.048  89.168  70.546  0.7150
    231070       715  80.048  89.398  54.686  0.4765
    231070   1258452  80.048  80.168  48.785  0.4378
    231070   1940415  80.048  82.188  46.041  0.3962
    231070   1940416  80.048  82.188  43.971  0.3718
    231070   1940418  80.048  82.188  49.792  0.4428
    231070   1940419  80.048  82.188  48.223  0.4230
    231070   1940420  80.048  82.188  49.634  0.4408
    231070   1949725  80.048 104.107  71.077  0.6286
    231070   1949726  80.048 104.107  71.077  0.6286
    231070    201177  80.048  98.178  68.571  0.6253
    231070    201241  80.048 103.268  64.368  0.5411
    231070    201334  80.048  96.798  66.512  0.6028
    231070    201375  80.048  96.788  67.345  0.6151
    231070    201584  80.048  97.248  68.127  0.6241
    231070    202924  80.048  88.878  75.602  0.8101
    231070    203734  80.048  90.058  74.992  0.7885
    231070    204065  80.048  88.318  75.571  0.8144
    231070    216258  80.048  97.478  72.589  0.6917
    231070    216439  80.048  97.438  72.654  0.6931
    231070   2205836  80.048 108.378  52.312  0.3843
    231070    231171  80.048  87.218  78.044  0.8747
    231070   2432062  80.048 111.998  53.734  0.3885
    231070    245570  80.048  98.328  73.604  0.7025
    231070    245571  80.048  98.268  74.343  0.7150
    231070    381912  80.048 102.658  63.140  0.5281
    231070    382642  80.048 105.638  64.877  0.5370
    231070    382850  80.048  97.838  71.188  0.6672
    231070        42  80.048  93.518  61.449  0.5481
    231070    535151  80.048 101.698  65.330  0.5612
    231070    535602  80.048 101.738  65.125  0.5582
    231070    536271  80.048 101.698  65.416  0.5623
    231070    559164  80.048 101.738  65.041  0.5571
    231070    591685  80.048 109.037  74.917  0.6562
    231070    598515  80.048 108.618  74.791  0.6568
    231070    600083  80.048 109.037  74.877  0.6556
    231070    604314  80.048 109.037  74.904  0.6560
    231070   1940406  80.048  86.118  59.120  0.5523
    231070   1940408  80.048  86.118  52.681  0.4642
    231070   1940409  80.048  86.118  51.632  0.4508
    231070   1940411  80.048  86.118  53.021  0.4686
    231070   1949728  80.048 108.407  71.350  0.6093
    231070   1949729  80.048 108.407  71.350  0.6093
    231070    201010  80.048 108.978  65.457  0.5297
    231070    201598  80.048  94.228  66.151  0.6118
    231070   2420891  80.048  93.978  57.534  0.4939
    231070   2420895  80.048  98.507  57.628  0.4766
    231070   2432056  80.048 112.298  55.263  0.4031
    231070    263881  80.048 115.597  57.937  0.4207
    231070   3289646  80.048  86.118  50.441  0.4359
    231070   3289647  80.048  86.118  49.058  0.4189
    231070   3289648  80.048  86.118  50.181  0.4326
    231070    380484  80.048 100.497  66.476  0.5828
    231070    381472  80.048  90.787  53.583  0.4570
    231070    381573  80.048 100.978  67.900  0.6002
    231070    382780  80.048  98.158  63.638  0.5555
    231070    396560  80.048 102.158  73.410  0.6748
    231070    396561  80.048 102.027  74.135  0.6868
    231070    397207  80.048  92.368  79.314  0.8519
    231070    426662  80.048 101.948  68.182  0.5991
    231070    487387  80.048 105.027  67.899  0.5795
    231070    539334  80.048 105.807  65.198  0.5404
    231070    557840  80.048 105.807  65.430  0.5433
    231070    569270  80.048  90.028  41.870  0.3266
    231070    599116  80.048 113.097  74.691  0.6306
    231070    604127  80.048 113.097  74.657  0.6301
    231070    604316  80.048 113.097  74.661  0.6301
    231070    137781  80.048 128.317  60.947  0.4134
    231070    138989  80.048 128.317  60.947  0.4134
    231070   1779058  80.048 114.658  50.119  0.3466
    231070   1940402  80.048  91.317  59.302  0.5292
    231070   1940403  80.048  91.317  58.109  0.5131
    231070   1940404  80.048  91.317  59.054  0.5258
    231070   1949727  80.048 107.437  71.353  0.6144
    231070    201287  80.048  96.327  76.255  0.7616
    231070    201432  80.048 108.297  71.080  0.6062
    231070    201577  80.048  93.747  53.251  0.4418
    231070   2036989  80.048 123.767  50.213  0.3269
    231070   2037430  80.048  94.418  52.838  0.4344
    231070   2420782  80.048  98.137  61.736  0.5302
    231070   2420890  80.048  96.927  59.633  0.5082
    231070   2420894  80.048 101.457  59.913  0.4927
    231070   2432042  80.048 117.327  55.257  0.3888
    231070   2432051  80.048 115.617  52.922  0.3707
    231070    245764  80.048 102.158  73.456  0.6755
    231070   3115577  80.048 101.987  61.318  0.5079
    231070   3286429  80.048  94.418  53.418  0.4413
    231070    343755  80.048 128.317  60.947  0.4134
    231070    381325  80.048  89.308  57.054  0.5080
    231070    467094  80.048 109.738  64.798  0.5184
    231070    536044  80.048 109.797  65.221  0.5233
    231070    558766  80.048 109.837  64.989  0.5203
    231070    604732  80.048 116.817  74.439  0.6080
    231070   1258671  80.048  97.427  50.123  0.3936
    231070   2204343  80.048  95.847  51.903  0.4186
    231070    240774  80.048  98.157  57.576  0.4773
    231070   2420781  80.048 101.087  63.841  0.5443
    231070   3115579  80.048  98.337  56.206  0.4600
    231070   3289645  80.048  94.007  50.048  0.4036
    231070   3289655  80.048  98.267  58.139  0.4838
    231070    395933  80.048  98.417  57.141  0.4710
    231070        54  80.048  95.847  59.156  0.5067
    231070    555146  80.048 105.127  61.235  0.4941
    231070    596622  80.048 108.337  70.049  0.5920
    231070    598730  80.048 121.597  74.265  0.5830
    231070    599134  80.048 120.327  74.230  0.5885
    231070   1258223  80.048 101.387  50.062  0.3811
    231070    238717  80.048 102.127  54.661  0.4287
    231070    239917  80.048 102.347  56.945  0.4539
    231070    240995  80.048 102.087  57.405  0.4602
    231070   3289649  80.048 100.377  52.877  0.4146
    231070   3321788  80.048 104.757  58.114  0.4587
    231070   3321789  80.048 104.757  58.411  0.4621
    231070   3590084  80.048  97.467  58.200  0.4878
    231070   3622097  80.048 105.187  55.271  0.4253
    231070    426317  80.048  98.687  44.833  0.3348
    231070    597900  80.048 129.027  74.153  0.5496
    231070    597909  80.048 124.607  74.091  0.5675
    231070    604525  80.048 123.667  74.011  0.5706
    231070       716  80.048 105.817  59.797  0.4743
    231070    184073  80.048 104.757  57.861  0.4558
    231070   2031737  80.048 112.727  60.883  0.4616
    231070    238718  80.048 106.057  54.511  0.4142
    231070   3115578  80.048 110.477  59.344  0.4524
    231070   3115581  80.048 112.067  60.961  0.4648
    231070    393492  80.048 106.337  58.951  0.4626
    231070    394080  80.048 106.597  58.481  0.4563
    231070    394110  80.048 108.277  54.552  0.4078
    231070    418854  80.048 106.657  57.498  0.4450
    231070    598949  80.048 133.747  74.177  0.5313
    231070    600986  80.048 128.417  73.781  0.5478
    231070    600987  80.048 127.007  73.803  0.5539
    231070    603485  80.048 127.007  73.793  0.5537
    231070    605127  80.048 133.087  73.994  0.5318
    231070    238915  80.048 112.207  54.347  0.3941
    231070    239700  80.048 110.307  56.092  0.4178
    231070   3589577  80.048 106.027  55.938  0.4298
    231070   3590080  80.048 103.397  57.751  0.4595
    231070   3590081  80.048 103.397  56.106  0.4406
    231070    379450  80.048 123.097  69.931  0.5250
    231070    482496  80.048 104.857  46.278  0.3338
    231070    515472  80.048 112.937  59.136  0.4418
    231070    516088  80.048 107.277  59.340  0.4637
    231070    596824  80.048 121.117  69.592  0.5289
    231070      1112  80.048 113.117  59.058  0.4404
    231070    201788  80.048 117.847  75.727  0.6199
    231070    238917  80.048 116.457  56.018  0.3987
    231070    240996  80.048 114.587  57.630  0.4206
    231070    268371  80.048 114.847  57.107  0.4145
    231070    328866  80.048 119.817  56.687  0.3959
    231070   3590077  80.048 106.737  51.504  0.3807
    231070   3622099  80.048 117.167  54.960  0.3863
    231070    598105  80.048 141.297  73.477  0.4969
    231070    599282  80.048 125.977  69.210  0.5059
    231070    603872  80.048 140.827  73.462  0.4983
    231070       726  80.048 118.397  56.539  0.3984
    231070        85  80.048 121.137  59.367  0.4186
    231070   1632174  80.048 118.417  55.153  0.3849
    231070    194206  80.048 119.677  53.248  0.3635
    231070    196169  80.048 120.167  53.248  0.3623
    231070    199824  80.048 131.037  57.199  0.3717
    231070   3115582  80.048 120.557  59.056  0.4172
    231070    370128  80.048 120.167  53.248  0.3623
    231070    372453  80.048 119.677  53.248  0.3635
    231070    398813  80.048 118.557  54.695  0.3801
    231070    605339  80.048 145.597  73.395  0.4821
    231070    605354  80.048 141.477  73.107  0.4926
    231070   1632158  80.048 121.737  54.945  0.3742
    231070   1765683  80.048 128.957  56.065  0.3666
    231070   1765684  80.048 128.957  56.916  0.3742
    231070    195927  80.048 123.967  56.249  0.3807
    231070    196370  80.048 123.967  53.164  0.3524
    231070    197796  80.048 123.187  53.038  0.3531
    231070    238916  80.048 124.707  54.587  0.3635
    231070    282116  80.048 127.517  56.735  0.3761
    231070    599135  80.048 144.407  72.889  0.4809
    231070    599487  80.048 133.287  68.137  0.4693
    231070    212912  80.048 138.907  60.860  0.3850
    231070    419505  80.048 128.567  62.905  0.4317
    231070    196598  80.048 131.707  53.350  0.3368
    231070    213336  80.048 143.697  60.861  0.3737
    231070    213424  80.048 143.697  60.837  0.3734
    231070   2323582  80.048 141.587  61.162  0.3811
    231070    300780  80.048 132.577  65.551  0.4457
    231070    378669  80.048 143.697  60.706  0.3723
    231070    209497  80.048 141.167  62.091  0.3902
    231070    197408  80.048 141.446  58.331  0.3575
    231070    213834  80.048 155.246  63.159  0.3669
    231070    378825  80.048 140.986  60.420  0.3762
    231070    425069  80.048 151.876  61.708  0.3625
    231070     15928  80.048 146.536  59.355  0.3549
    231070    213492  80.048 157.406  60.141  0.3392
    231070    459350  80.048 142.276  70.045  0.4600
    231070    459373  80.048 142.636  58.776  0.3586
    231070    517407  80.048 142.636  64.218  0.4052
    231070    460402  80.048 147.246  69.894  0.4440
    231070    517244  80.048 153.966  65.641  0.3899
    231070    457957  80.048 149.896  69.666  0.4347
    231070    464811  80.048 155.986  61.560  0.3528
    231070   3577342  80.048 147.096  44.078  0.2408
    231070   3577343  80.048 147.096  44.078  0.2408
    231070   3577345  80.048 163.706  58.828  0.3181
    231070   3577346  80.048 163.706  58.828  0.3181
    231070   3577344  80.048 173.535  53.223  0.2656
    231070    455288  80.048 187.005  56.725  0.2697
   2420773   2420780  77.358  78.128  61.800  0.6597
   2420773   2420893  77.358  78.128  62.386  0.6701
   2420773   2432043  77.358 101.158  40.717  0.2955
   2420773   3115574  77.358  82.098  47.767  0.4277
   2420773   3115575  77.358  82.248  47.772  0.4272
   2420773    379662  77.358  80.958  51.811  0.4865
   2420773    380330  77.358  80.338  51.734  0.4882
   2420773    380464  77.358  81.498  48.866  0.4443
   2420773    381936  77.358  80.878  50.095  0.4632
   2420773    381946  77.358  80.378  51.334  0.4824
   2420773    389356  77.358  80.028  49.135  0.4539
   2420773    394779  77.358  80.068  49.089  0.4531
   2420773    435505  77.358  75.648  55.583  0.5705
   2420773    437888  77.358  87.118  49.485  0.4303
   2420773    540867  77.358  93.958  49.089  0.4016
   2420773    558040  77.358  93.918  49.144  0.4024
   2420773    593394  77.358  80.088  51.854  0.4911
   2420773    594127  77.358  80.478  54.202  0.5230
   2420773    594789  77.358  80.368  51.186  0.4804
   2420773    594799  77.358  80.948  54.732  0.5284
   2420773       629  77.358  80.288  41.810  0.3609
   2420773        71  77.358  80.668  48.667  0.4450
   2420773       908  77.358  80.668  43.547  0.3804
   2420773   1087300  77.358  93.788  46.956  0.3781
   2420773   1087301  77.358  93.978  47.832  0.3873
   2420773   1224527  77.358 108.848  48.415  0.3514
   2420773    184049  77.358  83.768  51.761  0.4733
   2420773    187367  77.358  78.688  55.988  0.5596
   2420773    201288  77.358  94.188  49.417  0.4046
   2420773    201393  77.358  98.788  48.296  0.3778
   2420773    201748  77.358  97.728  48.144  0.3793
   2420773    231374  77.358  83.828  51.206  0.4656
   2420773   2420779  77.358  81.078  70.552  0.8028
   2420773   2420892  77.358  81.078  70.888  0.8097
   2420773   2429890  77.358 106.568  39.237  0.2712
   2420773    276778  77.358  83.788  51.551  0.4704
   2420773    298406  77.358 104.238  47.459  0.3538
   2420773   3104091  77.358  96.468  47.174  0.3725
   2420773   3104092  77.358  95.748  46.724  0.3697
   2420773   3104093  77.358  96.108  46.851  0.3700
   2420773   3217984  77.358  96.468  50.160  0.4056
   2420773    364565  77.358  79.348  55.683  0.5512
   2420773    365697  77.358  79.348  55.442  0.5475
   2420773    378358  77.358  94.358  47.569  0.3832
   2420773    383102  77.358  98.178  48.683  0.3838
   2420773    383451  77.358  86.008  48.997  0.4284
   2420773    389357  77.358  83.768  51.349  0.4678
   2420773    389559  77.358  83.458  48.800  0.4357
   2420773    394777  77.358  90.988  49.518  0.4167
   2420773    397180  77.358  81.578  54.292  0.5188
   2420773    441618  77.358  93.948  47.885  0.3880
   2420773    443843  77.358  90.348  49.602  0.4200
   2420773    534706  77.358  97.748  48.643  0.3846
   2420773    535823  77.358  97.748  48.803  0.3864
   2420773    540613  77.358  97.748  48.688  0.3851
   2420773    540868  77.358  97.748  48.757  0.3859
   2420773    610449  77.358  89.168  47.366  0.3975
   2420773       715  77.358  89.398  58.013  0.5335
   2420773   1258452  77.358  80.168  53.917  0.5204
   2420773   1940415  77.358  82.188  54.713  0.5219
   2420773   1940416  77.358  82.188  56.752  0.5521
   2420773   1940418  77.358  82.188  58.226  0.5747
   2420773   1940419  77.358  82.188  60.182  0.6057
   2420773   1940420  77.358  82.188  62.935  0.6514
   2420773   1949725  77.358 104.107  48.086  0.3605
   2420773   1949726  77.358 104.107  48.086  0.3605
   2420773    201177  77.358  98.178  49.384  0.3915
   2420773    201241  77.358 103.268  48.153  0.3635
   2420773    201334  77.358  96.798  50.314  0.4063
   2420773    201375  77.358  96.788  49.748  0.3999
   2420773    201584  77.358  97.248  49.771  0.3987
   2420773    202924  77.358  88.878  51.783  0.4524
   2420773    203734  77.358  90.058  50.933  0.4373
   2420773    204065  77.358  88.318  52.438  0.4631
   2420773    216258  77.358  97.478  47.871  0.3770
   2420773    216439  77.358  97.438  47.947  0.3780
   2420773   2205836  77.358 108.378  43.274  0.3038
   2420773    231171  77.358  87.218  50.964  0.4486
   2420773   2432062  77.358 111.998  40.690  0.2737
   2420773    245570  77.358  98.328  49.882  0.3965
   2420773    245571  77.358  98.268  49.921  0.3971
   2420773    381912  77.358 102.658  48.586  0.3697
   2420773    382642  77.358 105.638  48.210  0.3577
   2420773    382850  77.358  97.838  49.312  0.3917
   2420773        42  77.358  93.518  54.047  0.4626
   2420773    535151  77.358 101.698  50.662  0.3946
   2420773    535602  77.358 101.738  50.724  0.3951
   2420773    536271  77.358 101.698  50.668  0.3946
   2420773    559164  77.358 101.738  50.717  0.3951
   2420773    591685  77.358 109.037  48.258  0.3493
   2420773    598515  77.358 108.618  48.090  0.3488
   2420773    600083  77.358 109.037  47.249  0.3396
   2420773    604314  77.358 109.037  48.380  0.3505
   2420773   1940406  77.358  86.118  56.891  0.5338
   2420773   1940408  77.358  86.118  60.918  0.5940
   2420773   1940409  77.358  86.118  62.714  0.6224
   2420773   1940411  77.358  86.118  65.199  0.6634
   2420773   1949728  77.358 108.407  49.328  0.3615
   2420773   1949729  77.358 108.407  49.328  0.3615
   2420773    201010  77.358 108.978  48.580  0.3527
   2420773    201598  77.358  94.228  51.295  0.4264
   2420773   2420891  77.358  93.978  64.641  0.6058
   2420773   2420895  77.358  98.507  61.046  0.5317
   2420773   2432056  77.358 112.298  45.379  0.3145
   2420773    263881  77.358 115.597  46.145  0.3143
   2420773   3289646  77.358  86.118  63.313  0.6321
   2420773   3289647  77.358  86.118  60.785  0.5919
   2420773   3289648  77.358  86.118  58.421  0.5561
   2420773    380484  77.358 100.497  50.147  0.3927
   2420773    381472  77.358  90.787  47.535  0.3941
   2420773    381573  77.358 100.978  49.419  0.3833
   2420773    382780  77.358  98.158  52.550  0.4274
   2420773    396560  77.358 102.158  51.938  0.4071
   2420773    396561  77.358 102.027  51.924  0.4074
   2420773    397207  77.358  92.368  51.645  0.4374
   2420773    426662  77.358 101.948  49.186  0.3780
   2420773    487387  77.358 105.027  50.106  0.3788
   2420773    539334  77.358 105.807  49.033  0.3656
   2420773    557840  77.358 105.807  49.017  0.3654
   2420773    569270  77.358  90.028  50.207  0.4285
   2420773    599116  77.358 113.097  49.297  0.3492
   2420773    604127  77.358 113.097  48.689  0.3434
   2420773    604316  77.358 113.097  49.188  0.3482
   2420773    137781  77.358 128.317  49.236  0.3147
   2420773    138989  77.358 128.317  49.236  0.3147
   2420773   1779058  77.358 114.658  40.927  0.2709
   2420773   1940402  77.358  91.317  53.594  0.4657
   2420773   1940403  77.358  91.317  55.739  0.4935
   2420773   1940404  77.358  91.317  57.521  0.5175
   2420773   1949727  77.358 107.437  49.382  0.3647
   2420773    201287  77.358  96.327  53.224  0.4418
   2420773    201432  77.358 108.297  49.515  0.3637
   2420773    201577  77.358  93.747  47.135  0.3802
   2420773   2036989  77.358 123.767  39.816  0.2468
   2420773   2037430  77.358  94.418  62.706  0.5749
   2420773   2420782  77.358  98.137  61.779  0.5433
   2420773   2420890  77.358  96.927  72.545  0.7130
   2420773   2420894  77.358 101.457  69.138  0.6304
   2420773   2432042  77.358 117.327  45.637  0.3062
   2420773   2432051  77.358 115.617  43.502  0.2910
   2420773    245764  77.358 102.158  53.211  0.4213
   2420773   3115577  77.358 101.987  63.413  0.5470
   2420773   3286429  77.358  94.418  61.124  0.5524
   2420773    343755  77.358 128.317  49.236  0.3147
   2420773    381325  77.358  89.308  45.487  0.3754
   2420773    467094  77.358 109.738  47.850  0.3436
   2420773    536044  77.358 109.797  50.816  0.3727
   2420773    558766  77.358 109.837  50.843  0.3729
   2420773    604732  77.358 116.817  48.503  0.3330
   2420773   1258671  77.358  97.427  50.750  0.4092
   2420773   2204343  77.358  95.847  51.497  0.4231
   2420773    240774  77.358  98.157  59.586  0.5140
   2420773   2420781  77.358 101.087  69.838  0.6430
   2420773   3115579  77.358  98.337  51.797  0.4181
   2420773   3289645  77.358  94.007  62.500  0.5741
   2420773   3289655  77.358  98.267  60.635  0.5273
   2420773    395933  77.358  98.417  59.792  0.5155
   2420773        54  77.358  95.847  54.454  0.4586
   2420773    555146  77.358 105.127  52.516  0.4041
   2420773    596622  77.358 108.337  52.555  0.3947
   2420773    598730  77.358 121.597  49.874  0.3345
   2420773    599134  77.358 120.327  48.741  0.3272
   2420773   1258223  77.358 101.387  51.481  0.4045
   2420773    238717  77.358 102.127  59.290  0.4933
   2420773    239917  77.358 102.347  59.659  0.4970
   2420773    240995  77.358 102.087  59.403  0.4948
   2420773   3289649  77.358 100.377  60.485  0.5159
   2420773   3321788  77.358 104.757  49.332  0.3715
   2420773   3321789  77.358 104.757  53.333  0.4141
   2420773   3590084  77.358  97.467  48.411  0.3830
   2420773   3622097  77.358 105.187  56.209  0.4449
   2420773    426317  77.358  98.687  60.413  0.5225
   2420773    597900  77.358 129.027  53.583  0.3507
   2420773    597909  77.358 124.607  47.452  0.3071
   2420773    604525  77.358 123.667  50.061  0.3316
   2420773       716  77.358 105.817  60.191  0.4894
   2420773    184073  77.358 104.757  64.583  0.5495
   2420773   2031737  77.358 112.727  52.944  0.3861
   2420773    238718  77.358 106.057  59.134  0.4758
   2420773   3115578  77.358 110.477  61.166  0.4829
   2420773   3115581  77.358 112.067  67.485  0.5534
   2420773    393492  77.358 106.337  64.066  0.5355
   2420773    394080  77.358 106.597  64.273  0.5370
   2420773    394110  77.358 108.277  60.118  0.4790
   2420773    418854  77.358 106.657  59.451  0.4773
   2420773    598949  77.358 133.747  53.718  0.3413
   2420773    600986  77.358 128.417  48.745  0.3104
   2420773    600987  77.358 127.007  49.115  0.3164
   2420773    603485  77.358 127.007  50.691  0.3299
   2420773    605127  77.358 133.087  49.266  0.3057
   2420773    238915  77.358 112.207  59.953  0.4626
   2420773    239700  77.358 110.307  63.855  0.5158
   2420773   3589577  77.358 106.027  46.828  0.3429
   2420773   3590080  77.358 103.397  47.150  0.3529
   2420773   3590081  77.358 103.397  46.416  0.3455
   2420773    379450  77.358 123.097  49.731  0.3299
   2420773    482496  77.358 104.857  47.906  0.3567
   2420773    515472  77.358 112.937  57.134  0.4291
   2420773    516088  77.358 107.277  57.333  0.4504
   2420773    596824  77.358 121.117  55.002  0.3834
   2420773      1112  77.358 113.117  63.677  0.5022
   2420773    201788  77.358 117.847  53.846  0.3809
   2420773    238917  77.358 116.457  64.678  0.5008
   2420773    240996  77.358 114.587  58.971  0.4435
   2420773    268371  77.358 114.847  59.223  0.4453
   2420773    328866  77.358 119.817  58.822  0.4252
   2420773   3590077  77.358 106.737  63.714  0.5293
   2420773   3622099  77.358 117.167  56.482  0.4092
   2420773    598105  77.358 141.297  49.122  0.2898
   2420773    599282  77.358 125.977  51.876  0.3425
   2420773    603872  77.358 140.827  50.868  0.3040
   2420773       726  77.358 118.397  57.399  0.4149
   2420773        85  77.358 121.137  52.095  0.3558
   2420773   1632174  77.358 118.417  51.194  0.3541
   2420773    194206  77.358 119.677  63.276  0.4731
   2420773    196169  77.358 120.167  63.276  0.4713
   2420773    199824  77.358 131.037  60.078  0.4051
   2420773   3115582  77.358 120.557  64.779  0.4866
   2420773    370128  77.358 120.167  63.392  0.4726
   2420773    372453  77.358 119.677  63.356  0.4739
   2420773    398813  77.358 118.557  58.872  0.4296
   2420773    605339  77.358 145.597  48.674  0.2793
   2420773    605354  77.358 141.477  49.691  0.2938
   2420773   1632158  77.358 121.737  51.912  0.3527
   2420773   1765683  77.358 128.957  54.882  0.3624
   2420773   1765684  77.358 128.957  54.316  0.3573
   2420773    195927  77.358 123.967  64.615  0.4726
   2420773    196370  77.358 123.967  64.686  0.4734
   2420773    197796  77.358 123.187  64.888  0.4783
   2420773    238916  77.358 124.707  59.630  0.4186
   2420773    282116  77.358 127.517  59.230  0.4067
   2420773    599135  77.358 144.407  49.902  0.2904
   2420773    599487  77.358 133.287  51.778  0.3259
   2420773    212912  77.358 138.907  55.212  0.3428
   2420773    419505  77.358 128.567  59.629  0.4076
   2420773    196598  77.358 131.707  63.245  0.4337
   2420773    213336  77.358 143.697  55.195  0.3328
   2420773    213424  77.358 143.697  55.706  0.3369
   2420773   2323582  77.358 141.587  54.989  0.3354
   2420773    300780  77.358 132.577  59.456  0.3951
   2420773    378669  77.358 143.697  55.422  0.3346
   2420773    209497  77.358 141.167  59.610  0.3751
   2420773    197408  77.358 141.446  62.415  0.3991
   2420773    213834  77.358 155.246  54.287  0.3044
   2420773    378825  77.358 140.986  57.365  0.3564
   2420773    425069  77.358 151.876  57.991  0.3386
   2420773     15928  77.358 146.536  62.704  0.3890
   2420773    213492  77.358 157.406  54.645  0.3034
   2420773    459350  77.358 142.276  53.557  0.3225
   2420773    459373  77.358 142.636  57.714  0.3556
   2420773    517407  77.358 142.636  55.306  0.3358
   2420773    460402  77.358 147.246  53.451  0.3123
   2420773    517244  77.358 153.966  52.979  0.2971
   2420773    457957  77.358 149.896  52.423  0.2998
   2420773    464811  77.358 155.986  61.132  0.3550
   2420773   3577342  77.358 147.096  52.411  0.3046
   2420773   3577343  77.358 147.096  52.411  0.3046
   2420773   3577345  77.358 163.706  51.453  0.2714
   2420773   3577346  77.358 163.706  51.453  0.2714
   2420773   3577344  77.358 173.535  50.653  0.2530
   2420773    455288  77.358 187.005  58.127  0.2818
   2420780   2420893  78.128  78.128  73.230  0.8820
   2420780   2432043  78.128 101.158  45.204  0.3371
   2420780   3115574  78.128  82.098  49.259  0.4439
   2420780   3115575  78.128  82.248  49.097  0.4412
   2420780    379662  78.128  80.958  48.376  0.4370
   2420780    380330  78.128  80.338  48.480  0.4408
   2420780    380464  78.128  81.498  51.837  0.4809
   2420780    381936  78.128  80.878  49.098  0.4467
   2420780    381946  78.128  80.378  48.302  0.4383
   2420780    389356  78.128  80.028  49.056  0.4496
   2420780    394779  78.128  80.068  48.907  0.4475
   2420780    435505  78.128  75.648  51.713  0.5067
   2420780    437888  78.128  87.118  52.626  0.4673
   2420780    540867  78.128  93.958  49.405  0.4027
   2420780    558040  78.128  93.918  49.438  0.4032
   2420780    593394  78.128  80.088  48.711  0.4448
   2420780    594127  78.128  80.478  51.370  0.4790
   2420780    594789  78.128  80.368  48.083  0.4355
   2420780    594799  78.128  80.948  51.583  0.4799
   2420780       629  78.128  80.288  42.221  0.3634
   2420780        71  78.128  80.668  49.432  0.4520
   2420780       908  78.128  80.668  44.215  0.3859
   2420780   1087300  78.128  93.788  50.866  0.4202
   2420780   1087301  78.128  93.978  51.387  0.4257
   2420780   1224527  78.128 108.848  48.628  0.3515
   2420780    184049  78.128  83.768  48.165  0.4235
   2420780    187367  78.128  78.688  51.640  0.4910
   2420780    201288  78.128  94.188  52.188  0.4344
   2420780    201393  78.128  98.788  52.035  0.4167
   2420780    201748  78.128  97.728  52.158  0.4217
   2420780    231374  78.128  83.828  48.595  0.4287
   2420780   2420779  78.128  81.078  71.382  0.8128
   2420780   2420892  78.128  81.078  66.485  0.7170
   2420780   2429890  78.128 106.568  38.375  0.2623
   2420780    276778  78.128  83.788  49.006  0.4340
   2420780    298406  78.128 104.238  50.378  0.3817
   2420780   3104091  78.128  96.468  49.117  0.3914
   2420780   3104092  78.128  95.748  49.137  0.3939
   2420780   3104093  78.128  96.108  49.300  0.3946
   2420780   3217984  78.128  96.468  49.081  0.3910
   2420780    364565  78.128  79.348  51.907  0.4917
   2420780    365697  78.128  79.348  51.106  0.4805
   2420780    378358  78.128  94.358  52.773  0.4408
   2420780    383102  78.128  98.178  52.546  0.4246
