    molid1      molid2     ss1     ss2   sim12   Sscore
   2170227   3417054  84.618  79.288  62.233  0.6121
   2170227   3417055  84.618  88.228  68.059  0.6495
   2170227   3417056  84.618  91.268  65.554  0.5942
   2170227   3417057  84.618  74.568  58.942  0.5880
   2170227   3417058  84.618  82.748  67.138  0.6699
   2170227   3417059  84.618  78.478  62.549  0.6221
   2170227   3417060  84.618  78.618  62.783  0.6250
   2170227   3417061  84.618  82.748  66.549  0.6601
   2170227   3417062  84.618  74.568  54.177  0.5159
   2170227   3417063  84.618  82.748  62.317  0.5932
   2170227   3417064  84.618  78.478  57.768  0.5485
   2170227   3417065  84.618  82.748  61.730  0.5844
   2170227   3417066  84.618  86.218  67.608  0.6549
   2170227   3417067  84.618  78.038  60.380  0.5904
   2170227   3417068  84.618  86.218  64.734  0.6101
   2170227   3417069  84.618  91.007  66.130  0.6039
   2170227   3417070  84.618  86.738  64.249  0.5999
   2170227   3417071  84.618  96.957  63.903  0.5431
   2170227   3417072  84.618  67.728  46.218  0.4355
   2170227   3417073  84.618  78.448  54.844  0.5068
   2170227   3417074  84.618  94.047  63.087  0.5458
   2170227   3417075  84.618  85.788  62.192  0.5747
   2170227   3417076  84.618  82.988  64.207  0.6210
   2170227   3417077  84.618  71.718  51.413  0.4900
   2170227   3417078  84.618  98.098  51.688  0.3945
   2170227   3417079  84.618  88.618  65.069  0.6016
   2170227   3417080  84.618  92.277  65.448  0.5873
   2170227   3417081  84.618 106.927  51.580  0.3685
   2170227   3417082  84.618  93.098  65.814  0.5881
   2170227   3417083  84.618  95.837  63.236  0.5395
   2170227   3417084  84.618  98.077  63.580  0.5338
   2170227   3417085  84.618 103.967  64.797  0.5234
   2170227    365754  84.618 110.667  53.423  0.3766
   2170227     38634  84.618  86.368  53.748  0.4585
   2170227     39900  84.618  86.368  52.352  0.4413
   2170227     53325  84.618 103.267  57.491  0.4409
   2170227        54  84.618  95.847  61.542  0.5175
   2170227    564522  84.618  80.498  50.777  0.4441
   2170227    570067  84.618  96.308  56.630  0.4556
   2170227    570529  84.618  93.398  56.352  0.4632
   2170227    570789  84.618  86.368  51.987  0.4369
   2170227    570795  84.618  88.698  54.649  0.4605
   2170227    571418  84.618  86.368  53.246  0.4522
   2170227    571659  84.618  91.168  54.661  0.4513
   2170227    572294  84.618  86.368  53.571  0.4563
   2170227    578825  84.618  93.398  55.592  0.4541
   2170227     60542  84.618  95.058  47.527  0.3596
   2170227     73824  84.618  58.848  45.998  0.4719
   2170228   2170229  88.098  88.498  86.095  0.9513
   2170228   2170230  88.098 125.937  84.367  0.6506
   2170228   2170231  88.098  88.498  80.202  0.8320
   2170228   2170232  88.098 102.737  79.823  0.7190
   2170228   2170233  88.098 110.007  82.711  0.7168
   2170228   2170234  88.098  77.748  71.290  0.7540
   2170228   2170235  88.098  87.628  82.724  0.8895
   2170228   2170236  88.098  80.938  73.796  0.7748
   2170228   2170237  88.098  79.968  74.061  0.7878
   2170228   2170238  88.098  76.308  75.519  0.8496
   2170228   2170239  88.098  79.968  79.299  0.8933
   2170228   2324614  88.098  85.208  52.666  0.4366
   2170228   2324615  88.098  82.318  56.228  0.4924
   2170228   2338336  88.098 113.357  54.213  0.3682
   2170228   2338337  88.098 117.157  54.067  0.3576
   2170228   2338338  88.098 110.447  48.550  0.3237
   2170228   2338339  88.098 117.977  51.638  0.3344
   2170228   2338340  88.098 105.118  53.470  0.3826
   2170228   2338341  88.098 117.977  55.700  0.3704
   2170228   2338342  88.098 117.647  54.189  0.3575
   2170228   2338343  88.098 121.777  53.457  0.3418
   2170228   2338344  88.098 121.777  57.844  0.3805
   2170228   2338345  88.098 129.687  60.737  0.3867
   2170228   2338759  88.098 151.246  62.226  0.3513
   2170228   2338760  88.098 117.977  52.126  0.3386
   2170228   2338761  88.098 117.977  52.126  0.3386
   2170228   2338762  88.098 121.777  54.349  0.3495
   2170228   2338763  88.098 121.777  54.349  0.3495
   2170228   2338764  88.098 121.777  53.457  0.3418
   2170228   2338765  88.098 134.057  57.657  0.3505
   2170228   2338766  88.098 134.057  57.657  0.3505
   2170228   2338767  88.098 134.397  57.688  0.3500
   2170228   2338768  88.098 138.267  60.547  0.3651
   2170228   2338769  88.098 129.857  54.955  0.3371
   2170228   2338770  88.098  99.318  51.024  0.3741
   2170228   2338771  88.098 114.677  52.276  0.3474
   2170228   2338772  88.098 117.977  54.495  0.3595
   2170228   2338773  88.098 136.657  58.712  0.3536
   2170228   2338774  88.098 127.057  51.873  0.3177
   2170228   2338775  88.098 127.057  54.007  0.3351
   2170228   2338776  88.098 128.057  52.210  0.3185
   2170228   2338777  88.098 137.627  56.239  0.3318
   2170228   2338778  88.098 129.187  57.945  0.3637
   2170228   2338779  88.098 113.357  52.129  0.3491
   2170228   2338780  88.098  54.938  44.398  0.4501
   2170228   2338781  88.098 133.847  57.646  0.3509
   2170228   2338782  88.098 133.847  57.646  0.3509
   2170228    282433  88.098  62.898  42.246  0.3885
   2170228   3104091  88.098  96.468  51.864  0.3908
   2170228   3104092  88.098  95.748  50.887  0.3827
   2170228   3104093  88.098  96.108  51.152  0.3844
   2170228   3104856  88.098 115.807  62.445  0.4414
   2170228   3104857  88.098 115.807  62.445  0.4414
   2170228   3233525  88.098  75.058  52.979  0.4809
   2170228   3233526  88.098  78.898  54.242  0.4811
   2170228   3233527  88.098  92.878  60.948  0.5078
   2170228   3233528  88.098  89.938  62.349  0.5390
   2170228   3233529  88.098  89.938  62.349  0.5390
   2170228   3233530  88.098 110.367  61.252  0.4464
   2170228   3233531  88.098 110.367  61.252  0.4464
   2170228   3233532  88.098 109.517  61.342  0.4501
   2170228   3233533  88.098 117.257  62.954  0.4421
   2170228   3233535  88.098  90.398  59.808  0.5039
   2170228   3233536  88.098 100.927  60.603  0.4719
   2170228   3233537  88.098  82.598  56.072  0.4892
   2170228   3360552  88.098 109.867  56.603  0.4004
   2170228   3360553  88.098 100.127  56.686  0.4309
   2170228   3360554  88.098 129.827  57.386  0.3575
   2170228   3360555  88.098 100.207  56.818  0.4321
   2170228   3360556  88.098  95.387  56.187  0.4414
   2170228   3360557  88.098 100.907  55.304  0.4136
   2170228   3360558  88.098 100.907  54.234  0.4024
   2170228   3360559  88.098 128.587  54.805  0.3386
   2170228   3360560  88.098 132.667  57.429  0.3516
   2170228   3360561  88.098 103.087  56.233  0.4167
   2170228   3360562  88.098 132.727  56.965  0.3476
   2170228   3360563  88.098 103.167  56.282  0.4170
   2170228   3360564  88.098  98.347  55.835  0.4275
   2170228   3360565  88.098 103.767  55.041  0.4023
   2170228   3360566  88.098 103.767  53.972  0.3914
   2170228   3360567  88.098  86.068  54.973  0.4612
   2170228   3360568  88.098 115.737  60.404  0.4211
   2170228   3360569  88.098 104.967  56.636  0.4151
   2170228   3360570  88.098 134.797  58.183  0.3532
   2170228   3360571  88.098 105.047  56.641  0.4149
   2170228   3360572  88.098 100.228  55.945  0.4226
   2170228   3360573  88.098 105.897  57.321  0.4194
   2170228   3360574  88.098 105.897  56.221  0.4081
   2170228   3409372  88.098 115.577  56.350  0.3825
   2170228   3409373  88.098  84.698  55.082  0.4679
   2170228   3409374  88.098  84.618  55.053  0.4679
   2170228   3409375  88.098  84.698  55.356  0.4714
   2170228   3409376  88.098  80.498  51.385  0.4384
   2170228   3409377  88.098  84.698  54.729  0.4635
   2170228   3409378  88.098  84.618  54.715  0.4637
   2170228   3409379  88.098  84.698  55.017  0.4671
   2170228   3409380  88.098  88.868  58.000  0.4875
   2170228   3409381  88.098  88.868  57.801  0.4851
   2170228   3409382  88.098  85.178  54.678  0.4610
   2170228   3409383  88.098  80.498  53.292  0.4622
   2170228   3409384  88.098  85.368  54.986  0.4641
   2170228   3409385  88.098  89.488  58.419  0.4902
   2170228   3409386  88.098  85.368  54.760  0.4613
   2170228   3409387  88.098  89.488  58.191  0.4874
   2170228   3409388  88.098  93.788  60.288  0.4958
   2170228   3409389  88.098  90.078  58.222  0.4854
   2170228   3417042  88.098  79.968  67.892  0.6777
   2170228   3417043  88.098  80.188  66.593  0.6548
   2170228   3417044  88.098  75.648  63.435  0.6324
   2170228   3417045  88.098  75.818  63.276  0.6287
   2170228   3417046  88.098  75.648  63.142  0.6276
   2170228   3417047  88.098  79.968  67.276  0.6675
   2170228   3417048  88.098  80.188  66.056  0.6462
   2170228   3417049  88.098  79.968  63.245  0.6034
   2170228   3417050  88.098  75.818  58.631  0.5569
   2170228   3417051  88.098  79.968  62.630  0.5940
   2170228   3417052  88.098  79.288  66.850  0.6649
   2170228   3417053  88.098 101.207  68.501  0.5670
   2170228   3417054  88.098  79.288  62.269  0.5924
   2170228   3417055  88.098  88.228  69.048  0.6436
   2170228   3417056  88.098  91.268  66.686  0.5918
   2170228   3417057  88.098  74.568  58.704  0.5647
   2170228   3417058  88.098  82.748  66.881  0.6433
   2170228   3417059  88.098  78.478  62.302  0.5975
   2170228   3417060  88.098  78.618  62.535  0.6003
   2170228   3417061  88.098  82.748  66.291  0.6340
   2170228   3417062  88.098  74.568  53.989  0.4968
   2170228   3417063  88.098  82.748  62.112  0.5712
   2170228   3417064  88.098  78.478  57.571  0.5281
   2170228   3417065  88.098  82.748  61.524  0.5628
   2170228   3417066  88.098  86.218  70.540  0.6797
   2170228   3417067  88.098  78.038  62.306  0.6001
   2170228   3417068  88.098  86.218  65.696  0.6048
   2170228   3417069  88.098  91.007  67.125  0.5994
   2170228   3417070  88.098  86.738  65.255  0.5955
   2170228   3417071  88.098  96.957  65.802  0.5518
   2170228   3417072  88.098  67.728  46.057  0.4196
   2170228   3417073  88.098  78.448  54.750  0.4897
   2170228   3417074  88.098  94.047  64.280  0.5454
   2170228   3417075  88.098  85.788  63.106  0.5697
   2170228   3417076  88.098  82.988  64.093  0.5990
   2170228   3417077  88.098  71.718  51.655  0.4776
   2170228   3417078  88.098  98.098  53.630  0.4046
   2170228   3417079  88.098  88.618  65.910  0.5948
   2170228   3417080  88.098  92.277  66.703  0.5868
   2170228   3417081  88.098 106.927  53.608  0.3791
   2170228   3417082  88.098  93.098  66.822  0.5842
   2170228   3417083  88.098  95.837  64.425  0.5391
   2170228   3417084  88.098  98.077  64.005  0.5239
   2170228   3417085  88.098 103.967  65.967  0.5231
   2170228    365754  88.098 110.667  56.116  0.3934
   2170228     38634  88.098  86.368  55.455  0.4660
   2170228     39900  88.098  86.368  54.052  0.4489
   2170228     53325  88.098 103.267  60.858  0.4663
   2170228        54  88.098  95.847  64.377  0.5384
   2170228    564522  88.098  80.498  51.770  0.4431
   2170228    570067  88.098  96.308  59.809  0.4800
   2170228    570529  88.098  93.398  59.512  0.4879
   2170228    570789  88.098  86.368  53.608  0.4436
   2170228    570795  88.098  88.698  57.109  0.4772
   2170228    571418  88.098  86.368  54.410  0.4532
   2170228    571659  88.098  91.168  56.825  0.4641
   2170228    572294  88.098  86.368  54.833  0.4583
   2170228    578825  88.098  93.398  58.751  0.4786
   2170228     60542  88.098  95.058  48.372  0.3589
   2170228     73824  88.098  58.848  45.972  0.4553
   2170229   2170230  88.498 125.937  83.432  0.6369
   2170229   2170231  88.498  88.498  81.001  0.8438
   2170229   2170232  88.498 102.737  80.011  0.7194
   2170229   2170233  88.498 110.007  81.646  0.6987
   2170229   2170234  88.498  77.748  71.108  0.7474
   2170229   2170235  88.498  87.628  81.505  0.8614
   2170229   2170236  88.498  80.938  73.588  0.7678
   2170229   2170237  88.498  79.968  74.290  0.7888
   2170229   2170238  88.498  76.308  75.678  0.8491
   2170229   2170239  88.498  79.968  79.528  0.8942
   2170229   2324614  88.498  85.208  52.987  0.4389
   2170229   2324615  88.498  82.318  56.363  0.4925
   2170229   2338336  88.498 113.357  53.649  0.3620
   2170229   2338337  88.498 117.157  53.499  0.3516
   2170229   2338338  88.498 110.447  48.678  0.3239
   2170229   2338339  88.498 117.977  51.251  0.3302
   2170229   2338340  88.498 105.118  52.968  0.3766
   2170229   2338341  88.498 117.977  54.942  0.3626
   2170229   2338342  88.498 117.647  53.568  0.3511
   2170229   2338343  88.498 121.777  52.974  0.3368
   2170229   2338344  88.498 121.777  57.768  0.3788
   2170229   2338345  88.498 129.687  60.736  0.3858
   2170229   2338759  88.498 151.246  62.239  0.3506
   2170229   2338760  88.498 117.977  51.595  0.3331
   2170229   2338761  88.498 117.977  51.595  0.3331
   2170229   2338762  88.498 121.777  53.721  0.3432
   2170229   2338763  88.498 121.777  53.721  0.3432
   2170229   2338764  88.498 121.777  52.974  0.3368
   2170229   2338765  88.498 134.057  57.102  0.3451
   2170229   2338766  88.498 134.057  57.102  0.3451
   2170229   2338767  88.498 134.397  57.092  0.3443
   2170229   2338768  88.498 138.267  59.992  0.3597
   2170229   2338769  88.498 129.857  54.362  0.3315
   2170229   2338770  88.498  99.318  50.421  0.3670
   2170229   2338771  88.498 114.677  51.745  0.3417
   2170229   2338772  88.498 117.977  53.873  0.3530
   2170229   2338773  88.498 136.657  58.131  0.3480
   2170229   2338774  88.498 127.057  51.271  0.3121
   2170229   2338775  88.498 127.057  53.474  0.3299
   2170229   2338776  88.498 128.057  51.616  0.3129
   2170229   2338777  88.498 137.627  55.644  0.3264
   2170229   2338778  88.498 129.187  57.386  0.3580
   2170229   2338779  88.498 113.357  51.598  0.3434
   2170229   2338780  88.498  54.938  44.406  0.4484
   2170229   2338781  88.498 133.847  57.092  0.3455
   2170229   2338782  88.498 133.847  57.092  0.3455
   2170229    282433  88.498  62.898  43.345  0.4011
   2170229   3104091  88.498  96.468  50.946  0.3801
   2170229   3104092  88.498  95.748  50.197  0.3745
   2170229   3104093  88.498  96.108  50.651  0.3781
   2170229   3104856  88.498 115.807  62.017  0.4359
   2170229   3104857  88.498 115.807  62.017  0.4359
   2170229   3233525  88.498  75.058  53.393  0.4847
   2170229   3233526  88.498  78.898  55.317  0.4936
   2170229   3233527  88.498  92.878  61.385  0.5116
   2170229   3233528  88.498  89.938  61.884  0.5310
   2170229   3233529  88.498  89.938  61.884  0.5310
   2170229   3233530  88.498 110.367  60.824  0.4406
   2170229   3233531  88.498 110.367  60.824  0.4406
   2170229   3233532  88.498 109.517  60.913  0.4443
   2170229   3233533  88.498 117.257  62.551  0.4368
   2170229   3233535  88.498  90.398  59.715  0.5010
   2170229   3233536  88.498 100.927  60.705  0.4716
   2170229   3233537  88.498  82.598  56.375  0.4914
   2170229   3360552  88.498 109.867  56.126  0.3946
   2170229   3360553  88.498 100.127  56.681  0.4296
   2170229   3360554  88.498 129.827  57.255  0.3555
   2170229   3360555  88.498 100.207  56.817  0.4308
   2170229   3360556  88.498  95.387  55.724  0.4348
   2170229   3360557  88.498 100.907  54.734  0.4064
   2170229   3360558  88.498 100.907  53.680  0.3955
   2170229   3360559  88.498 128.587  54.314  0.3337
   2170229   3360560  88.498 132.667  56.924  0.3466
   2170229   3360561  88.498 103.087  56.285  0.4160
   2170229   3360562  88.498 132.727  56.917  0.3464
   2170229   3360563  88.498 103.167  56.219  0.4151
   2170229   3360564  88.498  98.347  55.594  0.4236
   2170229   3360565  88.498 103.767  54.545  0.3961
   2170229   3360566  88.498 103.767  53.483  0.3854
   2170229   3360567  88.498  86.068  54.627  0.4555
   2170229   3360568  88.498 115.737  59.597  0.4120
   2170229   3360569  88.498 104.967  56.023  0.4076
   2170229   3360570  88.498 134.797  57.543  0.3472
   2170229   3360571  88.498 105.047  56.020  0.4073
   2170229   3360572  88.498 100.228  55.249  0.4139
   2170229   3360573  88.498 105.897  56.631  0.4111
   2170229   3360574  88.498 105.897  55.552  0.4001
   2170229   3409372  88.498 115.577  55.873  0.3770
   2170229   3409373  88.498  84.698  54.868  0.4637
   2170229   3409374  88.498  84.618  54.802  0.4632
   2170229   3409375  88.498  84.698  55.136  0.4670
   2170229   3409376  88.498  80.498  51.122  0.4337
   2170229   3409377  88.498  84.698  54.578  0.4601
   2170229   3409378  88.498  84.618  54.571  0.4603
   2170229   3409379  88.498  84.698  54.856  0.4635
   2170229   3409380  88.498  88.868  57.741  0.4827
   2170229   3409381  88.498  88.868  57.460  0.4792
   2170229   3409382  88.498  85.178  54.492  0.4572
   2170229   3409383  88.498  80.498  53.203  0.4595
   2170229   3409384  88.498  85.368  54.237  0.4534
   2170229   3409385  88.498  89.488  57.667  0.4793
   2170229   3409386  88.498  85.368  54.012  0.4507
   2170229   3409387  88.498  89.488  57.438  0.4765
   2170229   3409388  88.498  93.788  59.568  0.4854
   2170229   3409389  88.498  90.078  57.536  0.4753
   2170229   3417042  88.498  79.968  67.944  0.6759
   2170229   3417043  88.498  80.188  66.645  0.6531
   2170229   3417044  88.498  75.648  63.488  0.6307
   2170229   3417045  88.498  75.818  63.328  0.6271
   2170229   3417046  88.498  75.648  63.195  0.6260
   2170229   3417047  88.498  79.968  67.328  0.6657
   2170229   3417048  88.498  80.188  66.108  0.6445
   2170229   3417049  88.498  79.968  63.212  0.6006
   2170229   3417050  88.498  75.818  58.597  0.5543
   2170229   3417051  88.498  79.968  62.596  0.5913
   2170229   3417052  88.498  79.288  65.579  0.6416
   2170229   3417053  88.498 101.207  67.333  0.5502
   2170229   3417054  88.498  79.288  62.025  0.5865
   2170229   3417055  88.498  88.228  69.268  0.6446
   2170229   3417056  88.498  91.268  67.187  0.5968
   2170229   3417057  88.498  74.568  58.728  0.5629
   2170229   3417058  88.498  82.748  66.906  0.6412
   2170229   3417059  88.498  78.478  62.328  0.5956
   2170229   3417060  88.498  78.618  62.561  0.5984
   2170229   3417061  88.498  82.748  66.317  0.6320
   2170229   3417062  88.498  74.568  54.346  0.4999
   2170229   3417063  88.498  82.748  62.433  0.5738
   2170229   3417064  88.498  78.478  57.912  0.5310
   2170229   3417065  88.498  82.748  61.845  0.5653
   2170229   3417066  88.498  86.218  68.780  0.6493
   2170229   3417067  88.498  78.038  60.544  0.5712
   2170229   3417068  88.498  86.218  65.422  0.5986
   2170229   3417069  88.498  91.007  67.280  0.5995
   2170229   3417070  88.498  86.738  65.410  0.5956
   2170229   3417071  88.498  96.957  66.427  0.5581
   2170229   3417072  88.498  67.728  46.288  0.4210
   2170229   3417073  88.498  78.448  55.274  0.4950
   2170229   3417074  88.498  94.047  64.702  0.5491
   2170229   3417075  88.498  85.788  63.456  0.5726
   2170229   3417076  88.498  82.988  64.216  0.5986
   2170229   3417077  88.498  71.718  51.219  0.4699
   2170229   3417078  88.498  98.098  53.269  0.3995
   2170229   3417079  88.498  88.618  66.224  0.5972
   2170229   3417080  88.498  92.277  67.036  0.5894
   2170229   3417081  88.498 106.927  53.434  0.3763
   2170229   3417082  88.498  93.098  67.109  0.5862
   2170229   3417083  88.498  95.837  65.054  0.5454
   2170229   3417084  88.498  98.077  64.010  0.5223
   2170229   3417085  88.498 103.967  66.256  0.5250
   2170229    365754  88.498 110.667  55.983  0.3910
   2170229     38634  88.498  86.368  54.800  0.4564
   2170229     39900  88.498  86.368  53.694  0.4431
   2170229     53325  88.498 103.267  60.194  0.4575
   2170229        54  88.498  95.847  64.619  0.5397
   2170229    564522  88.498  80.498  51.451  0.4377
   2170229    570067  88.498  96.308  59.803  0.4784
   2170229    570529  88.498  93.398  59.394  0.4848
   2170229    570789  88.498  86.368  53.349  0.4390
   2170229    570795  88.498  88.698  56.954  0.4737
   2170229    571418  88.498  86.368  53.859  0.4451
   2170229    571659  88.498  91.168  56.581  0.4597
   2170229    572294  88.498  86.368  53.897  0.4455
   2170229    578825  88.498  93.398  58.627  0.4756
   2170229     60542  88.498  95.058  49.609  0.3704
   2170229     73824  88.498  58.848  46.383  0.4594
   2170230   2170231 125.937  88.498  80.717  0.6036
   2170230   2170232 125.937 102.737  84.658  0.5878
   2170230   2170233 125.937 110.007  97.959  0.7099
   2170230   2170234 125.937  77.748  69.102  0.5135
   2170230   2170235 125.937  87.628  79.444  0.5923
   2170230   2170236 125.937  80.938  74.736  0.5656
   2170230   2170237 125.937  79.968  71.931  0.5369
   2170230   2170238 125.937  76.308  73.420  0.5699
   2170230   2170239 125.937  79.968  77.169  0.5994
   2170230   2324614 125.937  85.208  51.611  0.3235
   2170230   2324615 125.937  82.318  54.772  0.3569
   2170230   2338336 125.937 113.357  60.367  0.3374
   2170230   2338337 125.937 117.157  61.551  0.3390
   2170230   2338338 125.937 110.447  53.438  0.2921
   2170230   2338339 125.937 117.977  58.979  0.3189
   2170230   2338340 125.937 105.118  55.731  0.3179
   2170230   2338341 125.937 117.977  65.326  0.3658
   2170230   2338342 125.937 117.647  61.726  0.3394
   2170230   2338343 125.937 121.777  62.149  0.3349
   2170230   2338344 125.937 121.777  67.403  0.3738
   2170230   2338345 125.937 129.687  72.918  0.3991
   2170230   2338759 125.937 151.246  80.419  0.4087
   2170230   2338760 125.937 117.977  60.400  0.3291
   2170230   2338761 125.937 117.977  60.400  0.3291
   2170230   2338762 125.937 121.777  63.708  0.3462
   2170230   2338763 125.937 121.777  63.708  0.3462
   2170230   2338764 125.937 121.777  62.149  0.3349
   2170230   2338765 125.937 134.057  73.070  0.3909
   2170230   2338766 125.937 134.057  73.070  0.3909
   2170230   2338767 125.937 134.397  73.017  0.3898
   2170230   2338768 125.937 138.267  77.302  0.4136
   2170230   2338769 125.937 129.857  69.044  0.3697
   2170230   2338770 125.937  99.318  52.338  0.3027
   2170230   2338771 125.937 114.677  59.257  0.3267
   2170230   2338772 125.937 117.977  62.551  0.3449
   2170230   2338773 125.937 136.657  75.400  0.4028
   2170230   2338774 125.937 127.057  63.989  0.3386
   2170230   2338775 125.937 127.057  66.967  0.3600
   2170230   2338776 125.937 128.057  62.243  0.3246
   2170230   2338777 125.937 137.627  73.934  0.3899
   2170230   2338778 125.937 129.187  71.411  0.3887
   2170230   2338779 125.937 113.357  58.445  0.3232
   2170230   2338780 125.937  54.938  42.809  0.3101
   2170230   2338781 125.937 133.847  73.082  0.3914
   2170230   2338782 125.937 133.847  73.082  0.3914
   2170230    282433 125.937  62.898  42.193  0.2877
   2170230   3104091 125.937  96.468  57.279  0.3469
   2170230   3104092 125.937  95.748  56.828  0.3447
   2170230   3104093 125.937  96.108  57.428  0.3489
   2170230   3104856 125.937 115.807  74.465  0.4452
   2170230   3104857 125.937 115.807  74.465  0.4452
   2170230   3233525 125.937  75.058  51.821  0.3474
   2170230   3233526 125.937  78.898  52.956  0.3487
   2170230   3233527 125.937  92.878  64.581  0.4187
   2170230   3233528 125.937  89.938  61.954  0.4025
   2170230   3233529 125.937  89.938  61.954  0.4025
   2170230   3233530 125.937 110.367  71.325  0.4323
   2170230   3233531 125.937 110.367  71.325  0.4323
   2170230   3233532 125.937 109.517  71.232  0.4338
   2170230   3233533 125.937 117.257  75.282  0.4483
   2170230   3233535 125.937  90.398  61.703  0.3990
   2170230   3233536 125.937 100.927  67.062  0.4197
   2170230   3233537 125.937  82.598  55.287  0.3608
   2170230   3360552 125.937 109.867  69.437  0.4174
   2170230   3360553 125.937 100.127  66.751  0.4190
   2170230   3360554 125.937 129.827  79.529  0.4513
   2170230   3360555 125.937 100.207  67.561  0.4260
   2170230   3360556 125.937  95.387  61.822  0.3876
   2170230   3360557 125.937 100.907  64.733  0.3993
   2170230   3360558 125.937 100.907  63.803  0.3913
   2170230   3360559 125.937 128.587  75.204  0.4194
   2170230   3360560 125.937 132.667  77.959  0.4316
   2170230   3360561 125.937 103.087  68.104  0.4232
   2170230   3360562 125.937 132.727  79.378  0.4427
   2170230   3360563 125.937 103.167  68.872  0.4298
   2170230   3360564 125.937  98.347  63.180  0.3922
   2170230   3360565 125.937 103.767  66.267  0.4055
   2170230   3360566 125.937 103.767  65.357  0.3977
   2170230   3360567 125.937  86.068  58.724  0.3831
   2170230   3360568 125.937 115.737  76.627  0.4643
   2170230   3360569 125.937 104.967  68.331  0.4203
   2170230   3360570 125.937 134.797  80.687  0.4481
   2170230   3360571 125.937 105.047  68.766  0.4239
   2170230   3360572 125.937 100.228  63.394  0.3895
   2170230   3360573 125.937 105.897  67.480  0.4106
   2170230   3360574 125.937 105.897  66.467  0.4019
   2170230   3409372 125.937 115.577  70.667  0.4136
   2170230   3409373 125.937  84.698  57.725  0.3775
   2170230   3409374 125.937  84.618  57.657  0.3771
   2170230   3409375 125.937  84.698  57.960  0.3796
   2170230   3409376 125.937  80.498  54.541  0.3591
   2170230   3409377 125.937  84.698  57.542  0.3759
   2170230   3409378 125.937  84.618  57.481  0.3755
   2170230   3409379 125.937  84.698  57.777  0.3780
   2170230   3409380 125.937  88.868  59.934  0.3870
   2170230   3409381 125.937  88.868  59.493  0.3831
   2170230   3409382 125.937  85.178  61.921  0.4150
   2170230   3409383 125.937  80.498  60.558  0.4151
   2170230   3409384 125.937  85.368  57.476  0.3736
   2170230   3409385 125.937  89.488  60.680  0.3921
   2170230   3409386 125.937  85.368  57.286  0.3719
   2170230   3409387 125.937  89.488  60.491  0.3904
   2170230   3409388 125.937  93.788  63.214  0.4039
   2170230   3409389 125.937  90.078  64.708  0.4277
   2170230   3417042 125.937  79.968  67.412  0.4868
   2170230   3417043 125.937  80.188  66.163  0.4727
   2170230   3417044 125.937  75.648  63.115  0.4558
   2170230   3417045 125.937  75.818  62.944  0.4535
   2170230   3417046 125.937  75.648  62.828  0.4528
   2170230   3417047 125.937  79.968  66.809  0.4803
   2170230   3417048 125.937  80.188  65.632  0.4672
   2170230   3417049 125.937  79.968  63.104  0.4419
   2170230   3417050 125.937  75.818  58.634  0.4097
   2170230   3417051 125.937  79.968  62.498  0.4358
   2170230   3417052 125.937  79.288  65.216  0.4658
   2170230   3417053 125.937 101.207  78.890  0.5321
   2170230   3417054 125.937  79.288  62.026  0.4331
   2170230   3417055 125.937  88.228  68.436  0.4696
   2170230   3417056 125.937  91.268  69.916  0.4747
   2170230   3417057 125.937  74.568  58.388  0.4108
   2170230   3417058 125.937  82.748  66.292  0.4656
   2170230   3417059 125.937  78.478  61.847  0.4338
   2170230   3417060 125.937  78.618  62.081  0.4357
   2170230   3417061 125.937  82.748  65.710  0.4596
   2170230   3417062 125.937  74.568  54.218  0.3706
   2170230   3417063 125.937  82.748  62.056  0.4232
   2170230   3417064 125.937  78.478  57.621  0.3925
   2170230   3417065 125.937  82.748  61.465  0.4175
   2170230   3417066 125.937  86.218  68.610  0.4780
   2170230   3417067 125.937  78.038  60.625  0.4229
   2170230   3417068 125.937  86.218  65.430  0.4459
   2170230   3417069 125.937  91.007  67.388  0.4506
   2170230   3417070 125.937  86.738  64.542  0.4357
   2170230   3417071 125.937  96.957  67.561  0.4349
   2170230   3417072 125.937  67.728  46.300  0.3142
   2170230   3417073 125.937  78.448  56.986  0.3866
   2170230   3417074 125.937  94.047  68.874  0.4558
   2170230   3417075 125.937  85.788  63.909  0.4324
   2170230   3417076 125.937  82.988  64.873  0.4503
   2170230   3417077 125.937  71.718  51.733  0.3545
   2170230   3417078 125.937  98.098  56.429  0.3367
   2170230   3417079 125.937  88.618  67.067  0.4547
   2170230   3417080 125.937  92.277  69.089  0.4633
   2170230   3417081 125.937 106.927  60.026  0.3473
   2170230   3417082 125.937  93.098  68.820  0.4581
   2170230   3417083 125.937  95.837  67.706  0.4395
   2170230   3417084 125.937  98.077  66.190  0.4194
   2170230   3417085 125.937 103.967  73.075  0.4660
   2170230    365754 125.937 110.667  68.784  0.4099
   2170230     38634 125.937  86.368  57.947  0.3754
   2170230     39900 125.937  86.368  57.196  0.3687
   2170230     53325 125.937 103.267  70.181  0.4413
   2170230        54 125.937  95.847  68.215  0.4442
   2170230    564522 125.937  80.498  54.741  0.3609
   2170230    570067 125.937  96.308  65.335  0.4164
   2170230    570529 125.937  93.398  63.329  0.4059
   2170230    570789 125.937  86.368  57.801  0.3741
   2170230    570795 125.937  88.698  60.395  0.3916
   2170230    571418 125.937  86.368  57.497  0.3714
   2170230    571659 125.937  91.168  60.063  0.3825
   2170230    572294 125.937  86.368  57.605  0.3724
